Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000098	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7333_t1	creidhartii_CRv4_Au5_s17_g7328_t1, creidhartii_CRv4_Au5_s17_g7327_t1
OG0000098	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7328_t1	creidhartii_CRv4_Au5_s17_g7327_t1
OG0000099	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_234-augustus-gene-0.204-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|0.8|0.66|1|0.8|0.83|6|0|585	Cvulgaris_maker_Scaffold_303-snap-gene-0.55-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.66|0|1|0.66|0.75|4|0|608
OG0000099	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s7_g14092_t1	creidhartii_CRv4_Au5_s7_g14092_t2
OG0000100	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s8_g15170_t1	creidhartii_CRv4_Au5_s8_g15170_t2, creidhartii_CRv4_Au5_s8_g15170_t3
OG0000100	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s8_g15170_t2	creidhartii_CRv4_Au5_s8_g15170_t3
OG0000101	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s10_g682_t1, Cvulgaris_maker_Scaffold_520-augustus-gene-0.206-mRNA-1 protein AED_0.28 eAED_0.28 QI_0|0.83|0.57|0.85|1|1|7|0|247	creidhartii_CRv4_Au5_s10_g170_t1, Cvulgaris_maker_Scaffold_351-augustus-gene-0.69-mRNA-1 protein AED_0.12 eAED_0.13 QI_0|0.4|0.33|0.5|0.8|0.83|6|0|266
OG0000102	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14870_t1	creidhartii_CRv4_Au5_s8_g14870_t3, creidhartii_CRv4_Au5_s8_g14870_t2
OG0000102	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14870_t3	creidhartii_CRv4_Au5_s8_g14870_t2
OG0000103	N0	n0	1.0	Non-Terminal	Cvulgaris_snap_masked_Scaffold_371-abinit-gene-0.67-mRNA-1 protein AED_0.22 eAED_0.22 QI_0|-1|0|1|-1|1|1|0|246, creidhartii_CRv4_Au5_s2_g8906_t1	Cvulgaris_maker_Scaffold_41-augustus-gene-0.164-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|1|0.6|1|1|1|5|0|496, creidhartii_CRv4_Au5_s1_g2048_t1
OG0000104	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_554-snap-gene-0.22-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|1|0.87|1|0.28|0.37|8|0|325	Cvulgaris_genemark_Scaffold_76-abinit-gene-0.42-mRNA-1 protein AED_0.35 eAED_0.35 QI_0|0.5|0.44|0.88|1|1|9|0|368, Cvulgaris_maker_Scaffold_313-snap-gene-0.153-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0.6|0.33|0.83|0.4|0.33|6|0|581
OG0000104	Cvulgaris	n2	1.0	Terminal	Cvulgaris_genemark_Scaffold_76-abinit-gene-0.42-mRNA-1 protein AED_0.35 eAED_0.35 QI_0|0.5|0.44|0.88|1|1|9|0|368	Cvulgaris_maker_Scaffold_313-snap-gene-0.153-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0.6|0.33|0.83|0.4|0.33|6|0|581
OG0000105	N0	n0	1.0	Non-Terminal	Cvulgaris_genemark_Scaffold_123-abinit-gene-0.46-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.73|0.68|0.87|1|1|16|0|1016, creidhartii_CRv4_Au5_s26_g9970_t1	creidhartii_CRv4_Au5_s2_g9279_t1, Cvulgaris_augustus_masked_Scaffold_1792-abinit-gene-0.3-mRNA-1 protein AED_0.18 eAED_0.24 QI_0|0|0|1|1|1|5|0|675
OG0000106	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_2468-snap-gene-0.16-mRNA-1 protein AED_0.19 eAED_0.21 QI_0|1|0.33|1|1|1|3|0|296	Cvulgaris_augustus_masked_Scaffold_143-abinit-gene-0.24-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|1|0|1|1|1|2|0|164
OG0000106	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s7_g14352_t1	creidhartii_CRv4_Au5_s1_g2359_t1
OG0000107	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s3_g11148_t1, Cvulgaris_maker_Scaffold_247-augustus-gene-0.100-mRNA-1 protein AED_0.19 eAED_0.20 QI_0|0.85|0.5|1|1|0.87|8|0|345	creidhartii_CRv4_Au5_s6_g12585_t1, Cvulgaris_maker_Scaffold_329-snap-gene-0.209-mRNA-1 protein AED_0.11 eAED_0.11 QI_0|0.66|0.42|0.85|0.83|0.57|7|0|435
OG0000108	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s3_g10574_t1, Cvulgaris_maker_Scaffold_198-augustus-gene-0.142-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.71|0.5|0.87|1|1|8|0|445	creidhartii_CRv4_Au5_s6_g12868_t1, Cvulgaris_genemark_Scaffold_651-abinit-gene-0.33-mRNA-1 protein AED_0.02 eAED_0.02 QI_0|0.66|0.42|0.85|1|1|7|0|461
OG0000109	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_6-augustus-gene-0.202-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0.5|0.2|1|1|0.6|5|0|171, creidhartii_CRv4_Au5_s15_g5889_t1	creidhartii_CRv4_Au5_s12_g4265_t1, Cvulgaris_maker_Scaffold_1958-augustus-gene-0.24-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|1|1|1|1|1|6|0|204
OG0000110	Cvulgaris	n1	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_6-abinit-gene-0.8-mRNA-1 protein AED_0.18 eAED_0.19 QI_0|0.57|0.6|0.86|1|1|15|0|770, Cvulgaris_genemark_Scaffold_37-abinit-gene-0.11-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.62|0.52|0.88|1|1|17|0|830	Cvulgaris_maker_Scaffold_1285-snap-gene-0.18-mRNA-1 protein AED_0.25 eAED_0.25 QI_0|0.75|0.4|1|0.75|0.6|5|0|438
OG0000110	Cvulgaris	n2	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_6-abinit-gene-0.8-mRNA-1 protein AED_0.18 eAED_0.19 QI_0|0.57|0.6|0.86|1|1|15|0|770	Cvulgaris_genemark_Scaffold_37-abinit-gene-0.11-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.62|0.52|0.88|1|1|17|0|830
OG0000111	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_875-augustus-gene-0.225-mRNA-1 protein AED_0.47 eAED_0.47 QI_0|0.11|0|0.3|1|0.9|10|0|407	Cvulgaris_maker_Scaffold_215-augustus-gene-0.69-mRNA-1 protein AED_0.17 eAED_0.18 QI_0|0.57|0.37|1|0.71|0.87|8|0|519, Cvulgaris_genemark_Scaffold_6-abinit-gene-0.63-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0|0|0.26|1|1|15|0|784
OG0000111	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_215-augustus-gene-0.69-mRNA-1 protein AED_0.17 eAED_0.18 QI_0|0.57|0.37|1|0.71|0.87|8|0|519	Cvulgaris_genemark_Scaffold_6-abinit-gene-0.63-mRNA-1 protein AED_0.38 eAED_0.38 QI_0|0|0|0.26|1|1|15|0|784
OG0000112	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_875-snap-gene-0.253-mRNA-1 protein AED_0.08 eAED_0.09 QI_0|0.71|0.5|1|0.71|0.62|8|0|482	Cvulgaris_augustus_masked_Scaffold_40-abinit-gene-0.3-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.5|0|0.66|1|1|3|0|180
OG0000112	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3826_t1	creidhartii_CRv4_Au5_s3_g10254_t1
OG0000113	Cvulgaris	n1	1.0	Terminal	Cvulgaris_genemark_Scaffold_875-abinit-gene-0.47-mRNA-1 protein AED_0.55 eAED_0.55 QI_0|0|0|0.33|1|1|6|0|169	Cvulgaris_genemark_Scaffold_769-abinit-gene-0.5-mRNA-1 protein AED_0.36 eAED_0.36 QI_0|0|0|0.25|1|1|4|0|195
OG0000113	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14729_t1	creidhartii_CRv4_Au5_s3_g10476_t1
OG0000114	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s7_g13695_t1	creidhartii_CRv4_Au5_s7_g13699_t1
OG0000114	Cvulgaris	n2	1.0	Terminal	Cvulgaris_genemark_Scaffold_208-abinit-gene-0.31-mRNA-1 protein AED_0.24 eAED_0.24 QI_0|0.25|0.16|0.68|1|1|25|0|1205	Cvulgaris_maker_Scaffold_439-snap-gene-0.198-mRNA-1 protein AED_0.08 eAED_0.09 QI_0|0.5|0.4|0.86|0.5|0.46|15|0|1240
OG0000115	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_76-snap-gene-0.276-mRNA-1 protein AED_0.09 eAED_0.10 QI_0|0.6|0.33|0.83|0.2|0.33|6|0|347, creidhartii_CRv4_Au5_s6_g12438_t1	Cvulgaris_maker_Scaffold_678-augustus-gene-0.83-mRNA-1 protein AED_0.31 eAED_0.32 QI_0|0.5|0.42|0.71|1|1|7|0|424, creidhartii_CRv4_Au5_s2_g9211_t1
OG0000116	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_888-augustus-gene-0.208-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|1|0.5|1|1|1|4|0|152, Cvulgaris_maker_Scaffold_888-augustus-gene-0.190-mRNA-1 protein AED_0.23 eAED_0.23 QI_0|0.5|0.2|0.6|1|1|5|0|148	Cvulgaris_maker_Scaffold_527-augustus-gene-0.9-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|1|0|1|1|1|2|0|177
OG0000116	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_888-augustus-gene-0.208-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|1|0.5|1|1|1|4|0|152	Cvulgaris_maker_Scaffold_888-augustus-gene-0.190-mRNA-1 protein AED_0.23 eAED_0.23 QI_0|0.5|0.2|0.6|1|1|5|0|148
OG0000117	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7537_t1	creidhartii_CRv4_Au5_s17_g7535_t1
OG0000117	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_1267-augustus-gene-0.36-mRNA-1 protein AED_0.32 eAED_0.33 QI_0|0|0|0.3|0.88|0.9|10|0|447	Cvulgaris_genemark_Scaffold_888-abinit-gene-0.55-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|0.85|0.5|1|1|1|8|0|509
OG0000118	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3210_t1	creidhartii_CRv4_Au5_s3_g11142_t1, creidhartii_CRv4_Au5_s3_g11141_t1
OG0000118	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s3_g11142_t1	creidhartii_CRv4_Au5_s3_g11141_t1
OG0000119	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_89-snap-gene-0.174-mRNA-1 protein AED_0.02 eAED_0.02 QI_0|1|0.75|1|0.85|0.75|8|0|373, creidhartii_CRv4_Au5_s2_g9019_t1	Cvulgaris_maker_Scaffold_2625-snap-gene-0.5-mRNA-1 protein AED_0.06 eAED_0.07 QI_0|0.75|0.6|1|0.75|0.8|5|0|179, creidhartii_CRv4_Au5_s6_g13169_t1
OG0000120	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s9_g15314_t1, Cvulgaris_augustus_masked_Scaffold_89-abinit-gene-1.30-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.5|0.33|0.66|1|1|3|0|101	creidhartii_CRv4_Au5_s5_g12312_t1, Cvulgaris_genemark_Scaffold_24-abinit-gene-0.26-mRNA-1 protein AED_0.24 eAED_0.24 QI_0|0.5|0.2|0.6|1|1|5|0|145
OG0000121	N0	n0	1.0	Non-Terminal	Cvulgaris_augustus_masked_Scaffold_1159-abinit-gene-0.4-mRNA-1 protein AED_0.03 eAED_0.03 QI_0|0.8|0.5|1|1|1|6|0|472, creidhartii_CRv4_Au5_s10_g321_t1	creidhartii_CRv4_Au5_s13_g5183_t1, Cvulgaris_maker_Scaffold_266-augustus-gene-0.180-mRNA-1 protein AED_0.22 eAED_0.22 QI_0|0.8|0.63|0.90|1|0.90|11|0|579
OG0000122	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_266-augustus-gene-0.173-mRNA-1 protein AED_0.32 eAED_0.36 QI_15|1|0|1|0|0|2|0|74, creidhartii_CRv4_Au5_s3_g11280_t1	Cvulgaris_genemark_Scaffold_2966-abinit-gene-0.5-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0|0|0.33|1|1|3|0|228, creidhartii_CRv4_Au5_s6_g12502_t1
OG0000123	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s3_g10509_t1, Cvulgaris_maker_Scaffold_791-augustus-gene-0.143-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.75|0.4|1|1|0.6|5|0|193	Cvulgaris_maker_Scaffold_435-augustus-gene-0.165-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|1|0.33|1|1|1|3|0|197, creidhartii_CRv4_Au5_s8_g14735_t1
OG0000124	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_1081-augustus-gene-0.19-mRNA-1 protein AED_0.43 eAED_0.43 QI_3|0.2|0.27|0.27|1|1|11|41|554, creidhartii_CRv4_Au5_s1_g1580_t1	creidhartii_CRv4_Au5_s6_g13369_t1, Cvulgaris_maker_Scaffold_105-snap-gene-0.219-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|1|0.6|1|0.5|0.6|5|0|223
OG0000125	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3330_t2	creidhartii_CRv4_Au5_s12_g3330_t1
OG0000125	Cvulgaris	n2	1.0	Terminal	Cvulgaris_genemark_Scaffold_371-abinit-gene-0.43-mRNA-1 protein AED_0.06 eAED_0.08 QI_0|0.71|0.5|0.87|1|1|8|0|468	Cvulgaris_genemark_Scaffold_214-abinit-gene-0.45-mRNA-1 protein AED_0.30 eAED_0.30 QI_0|0.66|0|1|1|1|4|0|644
OG0000126	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s10_g919_t1, Cvulgaris_augustus_masked_Scaffold_719-abinit-gene-0.10-mRNA-1 protein AED_0.13 eAED_0.15 QI_0|0.42|0|1|1|1|8|0|457	creidhartii_CRv4_Au5_s10_g172_t1, Cvulgaris_genemark_Scaffold_366-abinit-gene-0.56-mRNA-1 protein AED_0.58 eAED_0.59 QI_0|0.14|0.06|0.33|1|1|15|0|630
OG0000127	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_717-snap-gene-0.95-mRNA-1 protein AED_0.09 eAED_0.10 QI_0|0.83|0.71|1|0.66|0.57|7|0|310, Cvulgaris_maker_Scaffold_1214-augustus-gene-0.73-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0.37|0.29|0.52|0.93|0.94|17|0|750	Cvulgaris_maker_Scaffold_166-snap-gene-0.267-mRNA-1 protein AED_0.24 eAED_0.25 QI_0|0.83|0.84|0.92|0.75|0.76|13|0|620
OG0000127	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_717-snap-gene-0.95-mRNA-1 protein AED_0.09 eAED_0.10 QI_0|0.83|0.71|1|0.66|0.57|7|0|310	Cvulgaris_maker_Scaffold_1214-augustus-gene-0.73-mRNA-1 protein AED_0.40 eAED_0.40 QI_0|0.37|0.29|0.52|0.93|0.94|17|0|750
OG0000128	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_650-snap-gene-0.35-mRNA-1 protein AED_0.11 eAED_0.16 QI_0|0.71|0.5|1|0.71|0.75|8|0|861, creidhartii_CRv4_Au5_s2_g9552_t1	Cvulgaris_maker_Scaffold_166-augustus-gene-0.237-mRNA-1 protein AED_0.21 eAED_0.21 QI_0|0.42|0.25|0.75|1|1|8|0|300, creidhartii_CRv4_Au5_s12_g3527_t1
OG0000129	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s2_g8308_t1, Cvulgaris_maker_Scaffold_64-snap-gene-0.291-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.5|0.2|0.6|0.75|0.8|5|0|209	Cvulgaris_maker_Scaffold_54-augustus-gene-0.195-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|0.87|0.76|0.94|1|1|17|0|646, creidhartii_CRv4_Au5_s10_g258_t1
OG0000130	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s3_g10440_t1	creidhartii_CRv4_Au5_s3_g10440_t3, creidhartii_CRv4_Au5_s3_g10440_t2
OG0000130	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s3_g10440_t3	creidhartii_CRv4_Au5_s3_g10440_t2
OG0000131	Cvulgaris	n1	1.0	Terminal	Cvulgaris_genemark_Scaffold_64-abinit-gene-0.66-mRNA-1 protein AED_0.26 eAED_0.28 QI_0|0|0|0.7|1|1|20|0|1499	Cvulgaris_maker_Scaffold_64-augustus-gene-0.274-mRNA-1 protein AED_0.08 eAED_0.09 QI_0|0.4|0.5|0.83|1|0.83|6|0|385
OG0000131	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s13_g4642_t1	creidhartii_CRv4_Au5_s13_g4642_t2
OG0000132	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7105_t1	creidhartii_CRv4_Au5_s16_g6384_t1, creidhartii_CRv4_Au5_s16_g6384_t2
OG0000132	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6384_t1	creidhartii_CRv4_Au5_s16_g6384_t2
OG0000133	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3528_t2, creidhartii_CRv4_Au5_s12_g3528_t1	creidhartii_CRv4_Au5_s8_g14633_t1
OG0000133	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3528_t2	creidhartii_CRv4_Au5_s12_g3528_t1
OG0000134	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_651-snap-gene-0.177-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|0.6|0.33|0.83|0.6|0.66|6|0|400	Cvulgaris_maker_Scaffold_635-augustus-gene-0.171-mRNA-1 protein AED_0.20 eAED_0.20 QI_0|0|0|0.5|1|0.83|6|0|265
OG0000134	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s7_g14155_t1	creidhartii_CRv4_Au5_s6_g13584_t1
OG0000135	Cvulgaris	n1	1.0	Terminal	Cvulgaris_genemark_Scaffold_248-abinit-gene-0.33-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.8|0.33|1|1|1|6|0|437	Cvulgaris_maker_Scaffold_176-snap-gene-0.207-mRNA-1 protein AED_0.12 eAED_0.13 QI_0|0.5|0.45|0.90|0.4|0.54|11|0|611, Cvulgaris_maker_Scaffold_99-augustus-gene-0.26-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|1|0.75|1|1|1|8|0|471
OG0000135	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_176-snap-gene-0.207-mRNA-1 protein AED_0.12 eAED_0.13 QI_0|0.5|0.45|0.90|0.4|0.54|11|0|611	Cvulgaris_maker_Scaffold_99-augustus-gene-0.26-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|1|0.75|1|1|1|8|0|471
OG0000136	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s12_g2795_t1, Cvulgaris_maker_Scaffold_1094-snap-gene-0.83-mRNA-1 protein AED_0.04 eAED_0.04 QI_0|1|0.85|1|1|1|14|0|698	Cvulgaris_genemark_Scaffold_325-abinit-gene-0.48-mRNA-1 protein AED_0.25 eAED_0.27 QI_0|0.46|0.37|0.56|1|1|16|0|1068, creidhartii_CRv4_Au5_s13_g4433_t1
OG0000137	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s1_g1994_t1, Cvulgaris_genemark_Scaffold_805-abinit-gene-0.19-mRNA-1 protein AED_0.11 eAED_0.13 QI_0|0.5|0|0.8|1|1|5|0|507	creidhartii_CRv4_Au5_s13_g5109_t1, Cvulgaris_maker_Scaffold_708-augustus-gene-0.95-mRNA-1 protein AED_0.03 eAED_0.04 QI_0|1|0.5|1|1|1|4|0|271
OG0000138	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s1_g1864_t1	creidhartii_CRv4_Au5_s1_g1869_t1, creidhartii_CRv4_Au5_s1_g1869_t2
OG0000138	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s1_g1869_t1	creidhartii_CRv4_Au5_s1_g1869_t2
OG0000139	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6932_t1	creidhartii_CRv4_Au5_s16_g6932_t2
OG0000139	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_979-snap-gene-0.114-mRNA-1 protein AED_0.05 eAED_0.07 QI_0|1|0.5|1|1|0.5|2|0|194	Cvulgaris_maker_Scaffold_608-snap-gene-0.83-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|1|0.75|1|0.85|0.62|8|0|729
OG0000140	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_463-augustus-gene-0.108-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|0.83|0.71|1|0.83|0.85|7|0|502, creidhartii_CRv4_Au5_s16_g6330_t1	creidhartii_CRv4_Au5_s9_g15412_t1, Cvulgaris_maker_Scaffold_1216-augustus-gene-0.33-mRNA-1 protein AED_0.13 eAED_0.13 QI_66|1|0.87|1|1|1|8|0|447
OG0000141	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14811_t1, creidhartii_CRv4_Au5_s8_g14813_t1	creidhartii_CRv4_Au5_s8_g14781_t1
OG0000141	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14811_t1	creidhartii_CRv4_Au5_s8_g14813_t1
OG0000142	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6094_t2, creidhartii_CRv4_Au5_s16_g6094_t1	creidhartii_CRv4_Au5_s16_g6092_t1
OG0000142	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6094_t2	creidhartii_CRv4_Au5_s16_g6094_t1
OG0000143	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_704-augustus-gene-0.107-mRNA-1 protein AED_0.50 eAED_0.50 QI_0|0.16|0|0.57|0.33|0.42|7|0|235	Cvulgaris_maker_Scaffold_295-augustus-gene-0.40-mRNA-1 protein AED_0.22 eAED_0.24 QI_0|0.57|0.5|1|0.85|0.87|8|0|341
OG0000143	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s13_g5207_t1	creidhartii_CRv4_Au5_s13_g5213_t1
OG0000144	N0	n0	1.0	Non-Terminal	Cvulgaris_augustus_masked_Scaffold_1571-abinit-gene-0.5-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0|0|0.25|1|1|4|0|134, creidhartii_CRv4_Au5_s6_g12683_t1	Cvulgaris_maker_Scaffold_955-augustus-gene-0.110-mRNA-1 protein AED_0.04 eAED_0.04 QI_0|0.75|0.4|1|0.5|0.6|5|0|191, creidhartii_CRv4_Au5_s17_g7670_t1
OG0000145	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_213-snap-gene-0.112-mRNA-1 protein AED_0.21 eAED_0.21 QI_0|0.5|0.33|0.66|1|1|3|0|159, creidhartii_CRv4_Au5_s12_g2749_t1	Cvulgaris_genemark_Scaffold_34-abinit-gene-0.34-mRNA-1 protein AED_0.12 eAED_0.14 QI_0|0.39|0.23|0.90|1|1|42|0|4086, creidhartii_CRv4_Au5_s17_g7597_t1
OG0000146	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_992-augustus-gene-0.151-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.84|0.71|0.85|1|1|14|0|521, creidhartii_CRv4_Au5_s17_g7556_t1	Cvulgaris_maker_Scaffold_2075-augustus-gene-0.31-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|0.87|0.66|0.88|1|0.88|9|0|384, creidhartii_CRv4_Au5_s8_g15026_t1
OG0000147	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s1_g1536_t1, Cvulgaris_maker_Scaffold_327-snap-gene-0.100-mRNA-1 protein AED_0.23 eAED_0.23 QI_0|0.77|0.6|0.9|0.77|0.8|10|0|492	Cvulgaris_maker_Scaffold_750-augustus-gene-0.53-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|1|0.77|1|1|1|9|0|361, creidhartii_CRv4_Au5_s1_g1644_t1
OG0000148	Cvulgaris	n1	1.0	Terminal	Cvulgaris_genemark_Scaffold_770-abinit-gene-0.9-mRNA-1 protein AED_0.21 eAED_0.22 QI_0|0.5|0.36|0.63|1|1|11|0|663	Cvulgaris_genemark_Scaffold_203-abinit-gene-0.23-mRNA-1 protein AED_0.29 eAED_0.31 QI_0|0.30|0.28|0.64|1|1|14|0|683
OG0000148	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s10_g264_t1	creidhartii_CRv4_Au5_s1_g1608_t1
OG0000149	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_646-augustus-gene-0.81-mRNA-1 protein AED_0.20 eAED_0.22 QI_0|0.71|0.37|0.87|1|0.87|8|0|440, creidhartii_CRv4_Au5_s6_g12433_t1	creidhartii_CRv4_Au5_s17_g7639_t1, Cvulgaris_maker_Scaffold_203-snap-gene-0.155-mRNA-1 protein AED_0.23 eAED_0.24 QI_0|0.81|0.66|0.83|0.72|0.66|12|0|541
OG0000150	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_662-augustus-gene-0.130-mRNA-1 protein AED_0.23 eAED_0.24 QI_0|1|0|1|1|0|2|0|110, creidhartii_CRv4_Au5_s6_g13542_t1	creidhartii_CRv4_Au5_s6_g13490_t1, Cvulgaris_maker_Scaffold_1519-augustus-gene-0.114-mRNA-1 protein AED_0.00 eAED_0.00 QI_0|1|1|1|1|1|3|0|123
OG0000151	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s10_g497_t3	creidhartii_CRv4_Au5_s10_g497_t1, creidhartii_CRv4_Au5_s10_g497_t2
OG0000151	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s10_g497_t1	creidhartii_CRv4_Au5_s10_g497_t2
OG0000152	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14880_t1, creidhartii_CRv4_Au5_s1_g1107_t1	creidhartii_CRv4_Au5_s28_g10071_t1
OG0000152	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14880_t1	creidhartii_CRv4_Au5_s1_g1107_t1
